scenario,date,origin,destination,ready,feasible,reason,out_trip,out_route,out_board_stop,out_board_sequence,out_departure,out_alight_stop,out_alight_sequence,out_arrival,shopping_start,shopping_end,back_trip,back_route,back_board_stop,back_board_sequence,back_departure,back_alight_stop,back_alight_sequence,back_arrival,origin_return,elapsed_minutes,initial_wait_minutes,store_open_wait_minutes,return_wait_minutes,bus_minutes,within_budget
store_walk_10,2026-09-15,篠座,kajiso_libre,12:30:00,True,,2+0+平日+4,2,29_2,13,13:16:00,21_2,28,13:54:00,14:04:00,14:49:00,1+1+平日+5,1,21_1,21,16:02:00,29_1,36,16:30:00,16:32:00,242.0,44.0,0.0,63.0,66.0,False
store_walk_10,2026-09-15,篠座,kajiso_libre,13:00:00,True,,2+0+平日+4,2,29_2,13,13:16:00,21_2,28,13:54:00,14:04:00,14:49:00,1+1+平日+5,1,21_1,21,16:02:00,29_1,36,16:30:00,16:32:00,212.0,14.0,0.0,63.0,66.0,False
store_walk_10,2026-09-15,篠座,kajiso_libre,13:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
store_walk_10,2026-09-15,篠座,kajiso_libre,14:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
store_walk_10,2026-09-15,篠座,kajiso_libre,14:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
store_walk_10,2026-09-15,篠座,kajiso_libre,15:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
store_walk_10,2026-09-15,篠座,kajiso_libre,15:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
store_walk_10,2026-09-15,篠座,kajiso_libre,16:00:00,False,no_outbound_bus,,,,,,,,,,,,,,,,,,,,,,,,,False
store_walk_10,2026-09-15,篠座,kajiso_vio,08:00:00,True,,2+0+平日+2,2,29_2,13,09:31:00,25_0,17,09:38:00,09:48:00,10:33:00,1+1+平日+3,1,25_0,32,11:56:00,29_1,36,12:04:00,12:06:00,246.0,89.0,0.0,73.0,15.0,False
store_walk_10,2026-09-15,篠座,kajiso_vio,08:30:00,True,,2+0+平日+2,2,29_2,13,09:31:00,25_0,17,09:38:00,09:48:00,10:33:00,1+1+平日+3,1,25_0,32,11:56:00,29_1,36,12:04:00,12:06:00,216.0,59.0,0.0,73.0,15.0,False
store_walk_10,2026-09-15,篠座,kajiso_vio,09:00:00,True,,2+0+平日+2,2,29_2,13,09:31:00,25_0,17,09:38:00,09:48:00,10:33:00,1+1+平日+3,1,25_0,32,11:56:00,29_1,36,12:04:00,12:06:00,186.0,29.0,0.0,73.0,15.0,False
store_walk_10,2026-09-15,篠座,kajiso_vio,09:30:00,True,,2+0+毎日+3,2,29_2,13,11:12:00,25_0,17,11:19:00,11:29:00,12:14:00,1+1+毎日+4,1,25_0,32,14:03:00,29_1,36,14:11:00,14:13:00,283.0,100.0,0.0,99.0,15.0,False
store_walk_10,2026-09-15,篠座,kajiso_vio,10:00:00,True,,2+0+毎日+3,2,29_2,13,11:12:00,25_0,17,11:19:00,11:29:00,12:14:00,1+1+毎日+4,1,25_0,32,14:03:00,29_1,36,14:11:00,14:13:00,253.0,70.0,0.0,99.0,15.0,False
store_walk_10,2026-09-15,篠座,kajiso_vio,10:30:00,True,,2+0+毎日+3,2,29_2,13,11:12:00,25_0,17,11:19:00,11:29:00,12:14:00,1+1+毎日+4,1,25_0,32,14:03:00,29_1,36,14:11:00,14:13:00,223.0,40.0,0.0,99.0,15.0,False
store_walk_10,2026-09-15,篠座,kajiso_vio,11:00:00,True,,2+0+毎日+3,2,29_2,13,11:12:00,25_0,17,11:19:00,11:29:00,12:14:00,1+1+毎日+4,1,25_0,32,14:03:00,29_1,36,14:11:00,14:13:00,193.0,10.0,0.0,99.0,15.0,False
store_walk_10,2026-09-15,篠座,kajiso_vio,11:30:00,True,,2+0+平日+4,2,29_2,13,13:16:00,25_0,17,13:23:00,13:33:00,14:18:00,1+1+平日+5,1,25_0,32,16:22:00,29_1,36,16:30:00,16:32:00,302.0,104.0,0.0,114.0,15.0,False
store_walk_10,2026-09-15,篠座,kajiso_vio,12:00:00,True,,2+0+平日+4,2,29_2,13,13:16:00,25_0,17,13:23:00,13:33:00,14:18:00,1+1+平日+5,1,25_0,32,16:22:00,29_1,36,16:30:00,16:32:00,272.0,74.0,0.0,114.0,15.0,False
store_walk_10,2026-09-15,篠座,kajiso_vio,12:30:00,True,,2+0+平日+4,2,29_2,13,13:16:00,25_0,17,13:23:00,13:33:00,14:18:00,1+1+平日+5,1,25_0,32,16:22:00,29_1,36,16:30:00,16:32:00,242.0,44.0,0.0,114.0,15.0,False
store_walk_10,2026-09-15,篠座,kajiso_vio,13:00:00,True,,2+0+平日+4,2,29_2,13,13:16:00,25_0,17,13:23:00,13:33:00,14:18:00,1+1+平日+5,1,25_0,32,16:22:00,29_1,36,16:30:00,16:32:00,212.0,14.0,0.0,114.0,15.0,False
store_walk_10,2026-09-15,篠座,kajiso_vio,13:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
store_walk_10,2026-09-15,篠座,kajiso_vio,14:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
store_walk_10,2026-09-15,篠座,kajiso_vio,14:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
store_walk_10,2026-09-15,篠座,kajiso_vio,15:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
store_walk_10,2026-09-15,篠座,kajiso_vio,15:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
store_walk_10,2026-09-15,篠座,kajiso_vio,16:00:00,False,no_outbound_bus,,,,,,,,,,,,,,,,,,,,,,,,,False
store_walk_10,2026-09-15,いなほこども園,kajiso_libre,08:00:00,True,,2+0+平日+2,2,33_2,9,09:27:00,21_2,28,09:58:00,10:08:00,10:53:00,1+1+平日+3,1,21_1,21,11:28:00,33_1,40,12:08:00,12:10:00,250.0,85.0,0.0,25.0,71.0,False
store_walk_10,2026-09-15,いなほこども園,kajiso_libre,08:30:00,True,,2+0+平日+2,2,33_2,9,09:27:00,21_2,28,09:58:00,10:08:00,10:53:00,1+1+平日+3,1,21_1,21,11:28:00,33_1,40,12:08:00,12:10:00,220.0,55.0,0.0,25.0,71.0,False
store_walk_10,2026-09-15,いなほこども園,kajiso_libre,09:00:00,True,,2+0+平日+2,2,33_2,9,09:27:00,21_2,28,09:58:00,10:08:00,10:53:00,1+1+平日+3,1,21_1,21,11:28:00,33_1,40,12:08:00,12:10:00,190.0,25.0,0.0,25.0,71.0,False
store_walk_10,2026-09-15,いなほこども園,kajiso_libre,09:30:00,True,,2+0+毎日+3,2,33_2,9,11:08:00,21_2,28,11:47:00,11:57:00,12:42:00,1+1+毎日+4,1,21_1,21,13:32:00,33_1,40,14:15:00,14:17:00,287.0,96.0,0.0,40.0,82.0,False
store_walk_10,2026-09-15,いなほこども園,kajiso_libre,10:00:00,True,,2+0+毎日+3,2,33_2,9,11:08:00,21_2,28,11:47:00,11:57:00,12:42:00,1+1+毎日+4,1,21_1,21,13:32:00,33_1,40,14:15:00,14:17:00,257.0,66.0,0.0,40.0,82.0,False
store_walk_10,2026-09-15,いなほこども園,kajiso_libre,10:30:00,True,,2+0+毎日+3,2,33_2,9,11:08:00,21_2,28,11:47:00,11:57:00,12:42:00,1+1+毎日+4,1,21_1,21,13:32:00,33_1,40,14:15:00,14:17:00,227.0,36.0,0.0,40.0,82.0,False
store_walk_10,2026-09-15,いなほこども園,kajiso_libre,11:00:00,True,,2+0+毎日+3,2,33_2,9,11:08:00,21_2,28,11:47:00,11:57:00,12:42:00,1+1+毎日+4,1,21_1,21,13:32:00,33_1,40,14:15:00,14:17:00,197.0,6.0,0.0,40.0,82.0,False
store_walk_10,2026-09-15,いなほこども園,kajiso_libre,11:30:00,True,,2+0+平日+4,2,33_2,9,13:12:00,21_2,28,13:54:00,14:04:00,14:49:00,1+1+平日+5,1,21_1,21,16:02:00,33_1,40,16:34:00,16:36:00,306.0,100.0,0.0,63.0,74.0,False
store_walk_10,2026-09-15,いなほこども園,kajiso_libre,12:00:00,True,,2+0+平日+4,2,33_2,9,13:12:00,21_2,28,13:54:00,14:04:00,14:49:00,1+1+平日+5,1,21_1,21,16:02:00,33_1,40,16:34:00,16:36:00,276.0,70.0,0.0,63.0,74.0,False
store_walk_10,2026-09-15,いなほこども園,kajiso_libre,12:30:00,True,,2+0+平日+4,2,33_2,9,13:12:00,21_2,28,13:54:00,14:04:00,14:49:00,1+1+平日+5,1,21_1,21,16:02:00,33_1,40,16:34:00,16:36:00,246.0,40.0,0.0,63.0,74.0,False
store_walk_10,2026-09-15,いなほこども園,kajiso_libre,13:00:00,True,,2+0+平日+4,2,33_2,9,13:12:00,21_2,28,13:54:00,14:04:00,14:49:00,1+1+平日+5,1,21_1,21,16:02:00,33_1,40,16:34:00,16:36:00,216.0,10.0,0.0,63.0,74.0,False
store_walk_10,2026-09-15,いなほこども園,kajiso_libre,13:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
store_walk_10,2026-09-15,いなほこども園,kajiso_libre,14:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
store_walk_10,2026-09-15,いなほこども園,kajiso_libre,14:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
store_walk_10,2026-09-15,いなほこども園,kajiso_libre,15:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
store_walk_10,2026-09-15,いなほこども園,kajiso_libre,15:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
store_walk_10,2026-09-15,いなほこども園,kajiso_libre,16:00:00,False,no_outbound_bus,,,,,,,,,,,,,,,,,,,,,,,,,False
store_walk_10,2026-09-15,いなほこども園,kajiso_vio,08:00:00,True,,2+0+平日+2,2,33_2,9,09:27:00,25_0,17,09:38:00,09:48:00,10:33:00,1+1+平日+3,1,25_0,32,11:56:00,33_1,40,12:08:00,12:10:00,250.0,85.0,0.0,73.0,23.0,False
store_walk_10,2026-09-15,いなほこども園,kajiso_vio,08:30:00,True,,2+0+平日+2,2,33_2,9,09:27:00,25_0,17,09:38:00,09:48:00,10:33:00,1+1+平日+3,1,25_0,32,11:56:00,33_1,40,12:08:00,12:10:00,220.0,55.0,0.0,73.0,23.0,False
store_walk_10,2026-09-15,いなほこども園,kajiso_vio,09:00:00,True,,2+0+平日+2,2,33_2,9,09:27:00,25_0,17,09:38:00,09:48:00,10:33:00,1+1+平日+3,1,25_0,32,11:56:00,33_1,40,12:08:00,12:10:00,190.0,25.0,0.0,73.0,23.0,False
store_walk_10,2026-09-15,いなほこども園,kajiso_vio,09:30:00,True,,2+0+毎日+3,2,33_2,9,11:08:00,25_0,17,11:19:00,11:29:00,12:14:00,1+1+毎日+4,1,25_0,32,14:03:00,33_1,40,14:15:00,14:17:00,287.0,96.0,0.0,99.0,23.0,False
store_walk_10,2026-09-15,いなほこども園,kajiso_vio,10:00:00,True,,2+0+毎日+3,2,33_2,9,11:08:00,25_0,17,11:19:00,11:29:00,12:14:00,1+1+毎日+4,1,25_0,32,14:03:00,33_1,40,14:15:00,14:17:00,257.0,66.0,0.0,99.0,23.0,False
store_walk_10,2026-09-15,いなほこども園,kajiso_vio,10:30:00,True,,2+0+毎日+3,2,33_2,9,11:08:00,25_0,17,11:19:00,11:29:00,12:14:00,1+1+毎日+4,1,25_0,32,14:03:00,33_1,40,14:15:00,14:17:00,227.0,36.0,0.0,99.0,23.0,False
store_walk_10,2026-09-15,いなほこども園,kajiso_vio,11:00:00,True,,2+0+毎日+3,2,33_2,9,11:08:00,25_0,17,11:19:00,11:29:00,12:14:00,1+1+毎日+4,1,25_0,32,14:03:00,33_1,40,14:15:00,14:17:00,197.0,6.0,0.0,99.0,23.0,False
store_walk_10,2026-09-15,いなほこども園,kajiso_vio,11:30:00,True,,2+0+平日+4,2,33_2,9,13:12:00,25_0,17,13:23:00,13:33:00,14:18:00,1+1+平日+5,1,25_0,32,16:22:00,33_1,40,16:34:00,16:36:00,306.0,100.0,0.0,114.0,23.0,False
store_walk_10,2026-09-15,いなほこども園,kajiso_vio,12:00:00,True,,2+0+平日+4,2,33_2,9,13:12:00,25_0,17,13:23:00,13:33:00,14:18:00,1+1+平日+5,1,25_0,32,16:22:00,33_1,40,16:34:00,16:36:00,276.0,70.0,0.0,114.0,23.0,False
store_walk_10,2026-09-15,いなほこども園,kajiso_vio,12:30:00,True,,2+0+平日+4,2,33_2,9,13:12:00,25_0,17,13:23:00,13:33:00,14:18:00,1+1+平日+5,1,25_0,32,16:22:00,33_1,40,16:34:00,16:36:00,246.0,40.0,0.0,114.0,23.0,False
store_walk_10,2026-09-15,いなほこども園,kajiso_vio,13:00:00,True,,2+0+平日+4,2,33_2,9,13:12:00,25_0,17,13:23:00,13:33:00,14:18:00,1+1+平日+5,1,25_0,32,16:22:00,33_1,40,16:34:00,16:36:00,216.0,10.0,0.0,114.0,23.0,False
store_walk_10,2026-09-15,いなほこども園,kajiso_vio,13:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
store_walk_10,2026-09-15,いなほこども園,kajiso_vio,14:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
store_walk_10,2026-09-15,いなほこども園,kajiso_vio,14:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
store_walk_10,2026-09-15,いなほこども園,kajiso_vio,15:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
store_walk_10,2026-09-15,いなほこども園,kajiso_vio,15:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
store_walk_10,2026-09-15,いなほこども園,kajiso_vio,16:00:00,False,no_outbound_bus,,,,,,,,,,,,,,,,,,,,,,,,,False
store_walk_10,2026-09-15,童子丸郵便局口,kajiso_libre,08:00:00,True,,2+0+平日+2,2,39_2,3,09:18:00,21_2,28,09:58:00,10:08:00,10:53:00,1+1+平日+3,1,21_1,21,11:28:00,39_1,46,12:16:00,12:18:00,258.0,76.0,0.0,25.0,88.0,False
store_walk_10,2026-09-15,童子丸郵便局口,kajiso_libre,08:30:00,True,,2+0+平日+2,2,39_2,3,09:18:00,21_2,28,09:58:00,10:08:00,10:53:00,1+1+平日+3,1,21_1,21,11:28:00,39_1,46,12:16:00,12:18:00,228.0,46.0,0.0,25.0,88.0,False
store_walk_10,2026-09-15,童子丸郵便局口,kajiso_libre,09:00:00,True,,2+0+平日+2,2,39_2,3,09:18:00,21_2,28,09:58:00,10:08:00,10:53:00,1+1+平日+3,1,21_1,21,11:28:00,39_1,46,12:16:00,12:18:00,198.0,16.0,0.0,25.0,88.0,False
store_walk_10,2026-09-15,童子丸郵便局口,kajiso_libre,09:30:00,True,,2+0+毎日+3,2,39_2,3,10:59:00,21_2,28,11:47:00,11:57:00,12:42:00,1+1+毎日+4,1,21_1,21,13:32:00,39_1,46,14:23:00,14:25:00,295.0,87.0,0.0,40.0,99.0,False
store_walk_10,2026-09-15,童子丸郵便局口,kajiso_libre,10:00:00,True,,2+0+毎日+3,2,39_2,3,10:59:00,21_2,28,11:47:00,11:57:00,12:42:00,1+1+毎日+4,1,21_1,21,13:32:00,39_1,46,14:23:00,14:25:00,265.0,57.0,0.0,40.0,99.0,False
store_walk_10,2026-09-15,童子丸郵便局口,kajiso_libre,10:30:00,True,,2+0+毎日+3,2,39_2,3,10:59:00,21_2,28,11:47:00,11:57:00,12:42:00,1+1+毎日+4,1,21_1,21,13:32:00,39_1,46,14:23:00,14:25:00,235.0,27.0,0.0,40.0,99.0,False
store_walk_10,2026-09-15,童子丸郵便局口,kajiso_libre,11:00:00,True,,2+0+平日+4,2,39_2,3,13:03:00,21_2,28,13:54:00,14:04:00,14:49:00,1+1+平日+5,1,21_1,21,16:02:00,39_1,46,16:42:00,16:44:00,344.0,121.0,0.0,63.0,91.0,False
store_walk_10,2026-09-15,童子丸郵便局口,kajiso_libre,11:30:00,True,,2+0+平日+4,2,39_2,3,13:03:00,21_2,28,13:54:00,14:04:00,14:49:00,1+1+平日+5,1,21_1,21,16:02:00,39_1,46,16:42:00,16:44:00,314.0,91.0,0.0,63.0,91.0,False
store_walk_10,2026-09-15,童子丸郵便局口,kajiso_libre,12:00:00,True,,2+0+平日+4,2,39_2,3,13:03:00,21_2,28,13:54:00,14:04:00,14:49:00,1+1+平日+5,1,21_1,21,16:02:00,39_1,46,16:42:00,16:44:00,284.0,61.0,0.0,63.0,91.0,False
store_walk_10,2026-09-15,童子丸郵便局口,kajiso_libre,12:30:00,True,,2+0+平日+4,2,39_2,3,13:03:00,21_2,28,13:54:00,14:04:00,14:49:00,1+1+平日+5,1,21_1,21,16:02:00,39_1,46,16:42:00,16:44:00,254.0,31.0,0.0,63.0,91.0,False
store_walk_10,2026-09-15,童子丸郵便局口,kajiso_libre,13:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
store_walk_10,2026-09-15,童子丸郵便局口,kajiso_libre,13:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
store_walk_10,2026-09-15,童子丸郵便局口,kajiso_libre,14:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
store_walk_10,2026-09-15,童子丸郵便局口,kajiso_libre,14:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
store_walk_10,2026-09-15,童子丸郵便局口,kajiso_libre,15:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
store_walk_10,2026-09-15,童子丸郵便局口,kajiso_libre,15:30:00,False,no_outbound_bus,,,,,,,,,,,,,,,,,,,,,,,,,False
store_walk_10,2026-09-15,童子丸郵便局口,kajiso_libre,16:00:00,False,no_outbound_bus,,,,,,,,,,,,,,,,,,,,,,,,,False
store_walk_10,2026-09-15,童子丸郵便局口,kajiso_vio,08:00:00,True,,2+0+平日+2,2,39_2,3,09:18:00,25_0,17,09:38:00,09:48:00,10:33:00,1+1+平日+3,1,25_0,32,11:56:00,39_1,46,12:16:00,12:18:00,258.0,76.0,0.0,73.0,40.0,False
store_walk_10,2026-09-15,童子丸郵便局口,kajiso_vio,08:30:00,True,,2+0+平日+2,2,39_2,3,09:18:00,25_0,17,09:38:00,09:48:00,10:33:00,1+1+平日+3,1,25_0,32,11:56:00,39_1,46,12:16:00,12:18:00,228.0,46.0,0.0,73.0,40.0,False
store_walk_10,2026-09-15,童子丸郵便局口,kajiso_vio,09:00:00,True,,2+0+平日+2,2,39_2,3,09:18:00,25_0,17,09:38:00,09:48:00,10:33:00,1+1+平日+3,1,25_0,32,11:56:00,39_1,46,12:16:00,12:18:00,198.0,16.0,0.0,73.0,40.0,False
store_walk_10,2026-09-15,童子丸郵便局口,kajiso_vio,09:30:00,True,,2+0+毎日+3,2,39_2,3,10:59:00,25_0,17,11:19:00,11:29:00,12:14:00,1+1+毎日+4,1,25_0,32,14:03:00,39_1,46,14:23:00,14:25:00,295.0,87.0,0.0,99.0,40.0,False
store_walk_10,2026-09-15,童子丸郵便局口,kajiso_vio,10:00:00,True,,2+0+毎日+3,2,39_2,3,10:59:00,25_0,17,11:19:00,11:29:00,12:14:00,1+1+毎日+4,1,25_0,32,14:03:00,39_1,46,14:23:00,14:25:00,265.0,57.0,0.0,99.0,40.0,False
store_walk_10,2026-09-15,童子丸郵便局口,kajiso_vio,10:30:00,True,,2+0+毎日+3,2,39_2,3,10:59:00,25_0,17,11:19:00,11:29:00,12:14:00,1+1+毎日+4,1,25_0,32,14:03:00,39_1,46,14:23:00,14:25:00,235.0,27.0,0.0,99.0,40.0,False
store_walk_10,2026-09-15,童子丸郵便局口,kajiso_vio,11:00:00,True,,2+0+平日+4,2,39_2,3,13:03:00,25_0,17,13:23:00,13:33:00,14:18:00,1+1+平日+5,1,25_0,32,16:22:00,39_1,46,16:42:00,16:44:00,344.0,121.0,0.0,114.0,40.0,False
store_walk_10,2026-09-15,童子丸郵便局口,kajiso_vio,11:30:00,True,,2+0+平日+4,2,39_2,3,13:03:00,25_0,17,13:23:00,13:33:00,14:18:00,1+1+平日+5,1,25_0,32,16:22:00,39_1,46,16:42:00,16:44:00,314.0,91.0,0.0,114.0,40.0,False
store_walk_10,2026-09-15,童子丸郵便局口,kajiso_vio,12:00:00,True,,2+0+平日+4,2,39_2,3,13:03:00,25_0,17,13:23:00,13:33:00,14:18:00,1+1+平日+5,1,25_0,32,16:22:00,39_1,46,16:42:00,16:44:00,284.0,61.0,0.0,114.0,40.0,False
store_walk_10,2026-09-15,童子丸郵便局口,kajiso_vio,12:30:00,True,,2+0+平日+4,2,39_2,3,13:03:00,25_0,17,13:23:00,13:33:00,14:18:00,1+1+平日+5,1,25_0,32,16:22:00,39_1,46,16:42:00,16:44:00,254.0,31.0,0.0,114.0,40.0,False
store_walk_10,2026-09-15,童子丸郵便局口,kajiso_vio,13:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
store_walk_10,2026-09-15,童子丸郵便局口,kajiso_vio,13:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
store_walk_10,2026-09-15,童子丸郵便局口,kajiso_vio,14:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
store_walk_10,2026-09-15,童子丸郵便局口,kajiso_vio,14:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
store_walk_10,2026-09-15,童子丸郵便局口,kajiso_vio,15:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
store_walk_10,2026-09-15,童子丸郵便局口,kajiso_vio,15:30:00,False,no_outbound_bus,,,,,,,,,,,,,,,,,,,,,,,,,False
store_walk_10,2026-09-15,童子丸郵便局口,kajiso_vio,16:00:00,False,no_outbound_bus,,,,,,,,,,,,,,,,,,,,,,,,,False
store_walk_10,2026-09-19,越前大野駅,kajiso_libre,08:00:00,True,,1+1+毎日+2,1,1_1,1,09:23:00,21_1,21,09:50:00,10:00:00,10:45:00,2+0+毎日+3,2,21_2,28,11:47:00,1_1,48,12:13:00,12:15:00,255.0,81.0,0.0,52.0,53.0,False
store_walk_10,2026-09-19,越前大野駅,kajiso_libre,08:30:00,True,,1+1+毎日+2,1,1_1,1,09:23:00,21_1,21,09:50:00,10:00:00,10:45:00,2+0+毎日+3,2,21_2,28,11:47:00,1_1,48,12:13:00,12:15:00,225.0,51.0,0.0,52.0,53.0,False
store_walk_10,2026-09-19,越前大野駅,kajiso_libre,09:00:00,True,,1+1+毎日+2,1,1_1,1,09:23:00,21_1,21,09:50:00,10:00:00,10:45:00,2+0+毎日+3,2,21_2,28,11:47:00,1_1,48,12:13:00,12:15:00,195.0,21.0,0.0,52.0,53.0,False
store_walk_10,2026-09-19,越前大野駅,kajiso_libre,09:30:00,True,,2+0+毎日+3,2,1_1,1,10:56:00,21_2,28,11:47:00,11:57:00,12:42:00,1+1+毎日+4,1,21_1,21,13:32:00,1_1,24,13:36:00,13:38:00,248.0,84.0,0.0,40.0,55.0,False
store_walk_10,2026-09-19,越前大野駅,kajiso_libre,10:00:00,True,,2+0+毎日+3,2,1_1,1,10:56:00,21_2,28,11:47:00,11:57:00,12:42:00,1+1+毎日+4,1,21_1,21,13:32:00,1_1,24,13:36:00,13:38:00,218.0,54.0,0.0,40.0,55.0,False
store_walk_10,2026-09-19,越前大野駅,kajiso_libre,10:30:00,True,,2+0+毎日+3,2,1_1,1,10:56:00,21_2,28,11:47:00,11:57:00,12:42:00,1+1+毎日+4,1,21_1,21,13:32:00,1_1,24,13:36:00,13:38:00,188.0,24.0,0.0,40.0,55.0,False
store_walk_10,2026-09-19,越前大野駅,kajiso_libre,11:00:00,True,,2+0+毎日+3,2,1_1,24,11:43:00,21_2,28,11:47:00,11:57:00,12:42:00,1+1+毎日+4,1,21_1,21,13:32:00,1_1,24,13:36:00,13:38:00,158.0,41.0,0.0,40.0,8.0,True
store_walk_10,2026-09-19,越前大野駅,kajiso_libre,11:30:00,True,,2+0+毎日+3,2,1_1,24,11:43:00,21_2,28,11:47:00,11:57:00,12:42:00,1+1+毎日+4,1,21_1,21,13:32:00,1_1,24,13:36:00,13:38:00,128.0,11.0,0.0,40.0,8.0,True
store_walk_10,2026-09-19,越前大野駅,kajiso_libre,12:00:00,True,,1+1+毎日+4,1,1_1,1,13:05:00,21_1,21,13:32:00,13:42:00,14:27:00,2+0+毎日+5,2,21_2,28,16:08:00,1_1,48,16:34:00,16:36:00,276.0,63.0,0.0,91.0,53.0,False
store_walk_10,2026-09-19,越前大野駅,kajiso_libre,12:30:00,True,,1+1+毎日+4,1,1_1,1,13:05:00,21_1,21,13:32:00,13:42:00,14:27:00,2+0+毎日+5,2,21_2,28,16:08:00,1_1,48,16:34:00,16:36:00,246.0,33.0,0.0,91.0,53.0,False
store_walk_10,2026-09-19,越前大野駅,kajiso_libre,13:00:00,True,,1+1+毎日+4,1,1_1,1,13:05:00,21_1,21,13:32:00,13:42:00,14:27:00,2+0+毎日+5,2,21_2,28,16:08:00,1_1,48,16:34:00,16:36:00,216.0,3.0,0.0,91.0,53.0,False
store_walk_10,2026-09-19,越前大野駅,kajiso_libre,13:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
store_walk_10,2026-09-19,越前大野駅,kajiso_libre,14:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
store_walk_10,2026-09-19,越前大野駅,kajiso_libre,14:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
store_walk_10,2026-09-19,越前大野駅,kajiso_libre,15:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
store_walk_10,2026-09-19,越前大野駅,kajiso_libre,15:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
store_walk_10,2026-09-19,越前大野駅,kajiso_libre,16:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
store_walk_10,2026-09-19,越前大野駅,kajiso_vio,08:00:00,True,,1+1+毎日+2,1,1_1,1,09:23:00,25_0,32,10:13:00,10:23:00,11:08:00,1+1+毎日+4,1,25_0,32,14:03:00,1_1,48,14:26:00,14:28:00,388.0,81.0,0.0,165.0,73.0,False
store_walk_10,2026-09-19,越前大野駅,kajiso_vio,08:30:00,True,,1+1+毎日+2,1,1_1,1,09:23:00,25_0,32,10:13:00,10:23:00,11:08:00,1+1+毎日+4,1,25_0,32,14:03:00,1_1,48,14:26:00,14:28:00,358.0,51.0,0.0,165.0,73.0,False
store_walk_10,2026-09-19,越前大野駅,kajiso_vio,09:00:00,True,,1+1+毎日+2,1,1_1,1,09:23:00,25_0,32,10:13:00,10:23:00,11:08:00,1+1+毎日+4,1,25_0,32,14:03:00,1_1,48,14:26:00,14:28:00,328.0,21.0,0.0,165.0,73.0,False
store_walk_10,2026-09-19,越前大野駅,kajiso_vio,09:30:00,True,,1+1+毎日+2,1,1_1,24,10:00:00,25_0,32,10:13:00,10:23:00,11:08:00,1+1+毎日+4,1,25_0,32,14:03:00,1_1,48,14:26:00,14:28:00,298.0,28.0,0.0,165.0,36.0,False
