pref_code,pref_name,year,month,total_stays,foreign_stays_10plus,vintage,frame_basis
08,茨城県,2025,1,509410.0,13000.0,confirmed,employee_count
09,栃木県,2025,1,683420.0,25190.0,confirmed,employee_count
10,群馬県,2025,1,654400.0,40960.0,confirmed,employee_count
11,埼玉県,2025,1,389700.0,18040.0,confirmed,employee_count
12,千葉県,2025,1,2224620.0,379890.0,confirmed,employee_count
13,東京都,2025,1,8462840.0,4090050.0,confirmed,employee_count
14,神奈川県,2025,1,1848620.0,310240.0,confirmed,employee_count
15,新潟県,2025,1,893500.0,128040.0,confirmed,employee_count
16,富山県,2025,1,214650.0,22760.0,confirmed,employee_count
17,石川県,2025,1,594970.0,134250.0,confirmed,employee_count
18,福井県,2025,1,227950.0,10100.0,confirmed,employee_count
19,山梨県,2025,1,579250.0,153700.0,confirmed,employee_count
20,長野県,2025,1,1672530.0,287360.0,confirmed,employee_count
21,岐阜県,2025,1,644910.0,165320.0,confirmed,employee_count
22,静岡県,2025,1,1621850.0,124750.0,confirmed,employee_count
23,愛知県,2025,1,1718660.0,402970.0,confirmed,employee_count
24,三重県,2025,1,641670.0,14020.0,confirmed,employee_count
25,滋賀県,2025,1,296860.0,20310.0,confirmed,employee_count
26,京都府,2025,1,2221780.0,968930.0,confirmed,employee_count
27,大阪府,2025,1,4526770.0,2008420.0,confirmed,employee_count
28,兵庫県,2025,1,1153700.0,128930.0,confirmed,employee_count
29,奈良県,2025,1,182340.0,26270.0,confirmed,employee_count
30,和歌山県,2025,1,309700.0,32560.0,confirmed,employee_count
31,鳥取県,2025,1,158760.0,10580.0,confirmed,employee_count
32,島根県,2025,1,189790.0,5110.0,confirmed,employee_count
33,岡山県,2025,1,387920.0,41530.0,confirmed,employee_count
34,広島県,2025,1,691270.0,78020.0,confirmed,employee_count
35,山口県,2025,1,257280.0,15760.0,confirmed,employee_count
36,徳島県,2025,1,170870.0,13420.0,confirmed,employee_count
37,香川県,2025,1,319460.0,64390.0,confirmed,employee_count
38,愛媛県,2025,1,327190.0,39780.0,confirmed,employee_count
39,高知県,2025,1,171990.0,7340.0,confirmed,employee_count
40,福岡県,2025,1,1949500.0,661840.0,confirmed,employee_count
41,佐賀県,2025,1,184900.0,26010.0,confirmed,employee_count
42,長崎県,2025,1,489240.0,43600.0,confirmed,employee_count
43,熊本県,2025,1,570130.0,110090.0,confirmed,employee_count
44,大分県,2025,1,618710.0,111260.0,confirmed,employee_count
45,宮崎県,2025,1,280140.0,14300.0,confirmed,employee_count
46,鹿児島県,2025,1,616150.0,57430.0,confirmed,employee_count
47,沖縄県,2025,1,2227090.0,425620.0,confirmed,employee_count
01,北海道,2025,2,4081420.0,1487940.0,confirmed,employee_count
02,青森県,2025,2,328480.0,48120.0,confirmed,employee_count
03,岩手県,2025,2,415290.0,47710.0,confirmed,employee_count
04,宮城県,2025,2,715950.0,92780.0,confirmed,employee_count
05,秋田県,2025,2,181210.0,11770.0,confirmed,employee_count
06,山形県,2025,2,337080.0,52340.0,confirmed,employee_count
07,福島県,2025,2,690050.0,48940.0,confirmed,employee_count
08,茨城県,2025,2,513710.0,15970.0,confirmed,employee_count
09,栃木県,2025,2,676640.0,26940.0,confirmed,employee_count
10,群馬県,2025,2,646620.0,31460.0,confirmed,employee_count
11,埼玉県,2025,2,381610.0,18120.0,confirmed,employee_count
12,千葉県,2025,2,2172640.0,310310.0,confirmed,employee_count
13,東京都,2025,2,7903260.0,3625950.0,confirmed,employee_count
14,神奈川県,2025,2,1829440.0,269120.0,confirmed,employee_count
15,新潟県,2025,2,894360.0,100450.0,confirmed,employee_count
16,富山県,2025,2,218960.0,19440.0,confirmed,employee_count
17,石川県,2025,2,607670.0,116660.0,confirmed,employee_count
18,福井県,2025,2,238190.0,8760.0,confirmed,employee_count
19,山梨県,2025,2,564500.0,135780.0,confirmed,employee_count
20,長野県,2025,2,1671100.0,241330.0,confirmed,employee_count
21,岐阜県,2025,2,646960.0,143730.0,confirmed,employee_count
22,静岡県,2025,2,1647360.0,139040.0,confirmed,employee_count
23,愛知県,2025,2,1618310.0,349310.0,confirmed,employee_count
24,三重県,2025,2,570910.0,12560.0,confirmed,employee_count
25,滋賀県,2025,2,286610.0,19310.0,confirmed,employee_count
26,京都府,2025,2,2103810.0,878900.0,confirmed,employee_count
27,大阪府,2025,2,4238150.0,1765600.0,confirmed,employee_count
28,兵庫県,2025,2,1128860.0,115590.0,confirmed,employee_count
29,奈良県,2025,2,190790.0,26230.0,confirmed,employee_count
30,和歌山県,2025,2,298520.0,22160.0,confirmed,employee_count
31,鳥取県,2025,2,158010.0,8240.0,confirmed,employee_count
32,島根県,2025,2,180600.0,4410.0,confirmed,employee_count
33,岡山県,2025,2,403460.0,37590.0,confirmed,employee_count
34,広島県,2025,2,712190.0,73300.0,confirmed,employee_count
35,山口県,2025,2,270530.0,13340.0,confirmed,employee_count
36,徳島県,2025,2,180530.0,12440.0,confirmed,employee_count
37,香川県,2025,2,311350.0,60710.0,confirmed,employee_count
38,愛媛県,2025,2,319640.0,30210.0,confirmed,employee_count
39,高知県,2025,2,178430.0,8130.0,confirmed,employee_count
40,福岡県,2025,2,1954140.0,540410.0,confirmed,employee_count
41,佐賀県,2025,2,171730.0,19520.0,confirmed,employee_count
42,長崎県,2025,2,561390.0,36650.0,confirmed,employee_count
43,熊本県,2025,2,600460.0,113910.0,confirmed,employee_count
44,大分県,2025,2,647740.0,106710.0,confirmed,employee_count
45,宮崎県,2025,2,349680.0,15860.0,confirmed,employee_count
46,鹿児島県,2025,2,670570.0,44030.0,confirmed,employee_count
47,沖縄県,2025,2,2497100.0,366730.0,confirmed,employee_count
01,北海道,2025,3,3529520.0,834450.0,confirmed,employee_count
02,青森県,2025,3,322620.0,22170.0,confirmed,employee_count
03,岩手県,2025,3,429360.0,29840.0,confirmed,employee_count
04,宮城県,2025,3,840930.0,69020.0,confirmed,employee_count
05,秋田県,2025,3,186810.0,7270.0,confirmed,employee_count
06,山形県,2025,3,371990.0,26280.0,confirmed,employee_count
07,福島県,2025,3,778510.0,26940.0,confirmed,employee_count
08,茨城県,2025,3,648900.0,22520.0,confirmed,employee_count
09,栃木県,2025,3,927520.0,32650.0,confirmed,employee_count
10,群馬県,2025,3,711540.0,31410.0,confirmed,employee_count
11,埼玉県,2025,3,466130.0,22810.0,confirmed,employee_count
12,千葉県,2025,3,2577390.0,372950.0,confirmed,employee_count
13,東京都,2025,3,9058690.0,4444750.0,confirmed,employee_count
14,神奈川県,2025,3,2228820.0,359590.0,confirmed,employee_count
15,新潟県,2025,3,903290.0,62350.0,confirmed,employee_count
16,富山県,2025,3,280040.0,16170.0,confirmed,employee_count
17,石川県,2025,3,791140.0,125700.0,confirmed,employee_count
18,福井県,2025,3,329860.0,8450.0,confirmed,employee_count
19,山梨県,2025,3,744480.0,154560.0,confirmed,employee_count
20,長野県,2025,3,1362930.0,121260.0,confirmed,employee_count
21,岐阜県,2025,3,687730.0,124990.0,confirmed,employee_count
22,静岡県,2025,3,2045910.0,166610.0,confirmed,employee_count
23,愛知県,2025,3,1894350.0,371260.0,confirmed,employee_count
24,三重県,2025,3,843980.0,24040.0,confirmed,employee_count
25,滋賀県,2025,3,419340.0,25490.0,confirmed,employee_count
26,京都府,2025,3,2751860.0,1280620.0,confirmed,employee_count
27,大阪府,2025,3,4947120.0,1862010.0,confirmed,employee_count
28,兵庫県,2025,3,1445850.0,128620.0,confirmed,employee_count
29,奈良県,2025,3,278250.0,38360.0,confirmed,employee_count
30,和歌山県,2025,3,474680.0,44990.0,confirmed,employee_count
31,鳥取県,2025,3,207190.0,9140.0,confirmed,employee_count
32,島根県,2025,3,273100.0,7550.0,confirmed,employee_count
33,岡山県,2025,3,503610.0,49280.0,confirmed,employee_count
34,広島県,2025,3,965960.0,160670.0,confirmed,employee_count
35,山口県,2025,3,328500.0,14630.0,confirmed,employee_count
36,徳島県,2025,3,242740.0,20030.0,confirmed,employee_count
37,香川県,2025,3,452850.0,82890.0,confirmed,employee_count
38,愛媛県,2025,3,394350.0,42090.0,confirmed,employee_count
39,高知県,2025,3,232060.0,12630.0,confirmed,employee_count
40,福岡県,2025,3,2212030.0,634680.0,confirmed,employee_count
41,佐賀県,2025,3,198350.0,24610.0,confirmed,employee_count
42,長崎県,2025,3,687890.0,45090.0,confirmed,employee_count
43,熊本県,2025,3,750620.0,151570.0,confirmed,employee_count
44,大分県,2025,3,792680.0,100120.0,confirmed,employee_count
45,宮崎県,2025,3,322180.0,17410.0,confirmed,employee_count
46,鹿児島県,2025,3,762940.0,57360.0,confirmed,employee_count
47,沖縄県,2025,3,3013010.0,408860.0,confirmed,employee_count
01,北海道,2025,4,2607420.0,555150.0,confirmed,employee_count
02,青森県,2025,4,389670.0,51010.0,confirmed,employee_count
03,岩手県,2025,4,427850.0,39550.0,confirmed,employee_count
04,宮城県,2025,4,807280.0,98780.0,confirmed,employee_count
05,秋田県,2025,4,216060.0,12420.0,confirmed,employee_count
06,山形県,2025,4,322820.0,16170.0,confirmed,employee_count
07,福島県,2025,4,712050.0,32310.0,confirmed,employee_count
08,茨城県,2025,4,563170.0,21550.0,confirmed,employee_count
09,栃木県,2025,4,867630.0,42500.0,confirmed,employee_count
10,群馬県,2025,4,621080.0,26360.0,confirmed,employee_count
11,埼玉県,2025,4,454380.0,29070.0,confirmed,employee_count
12,千葉県,2025,4,2300510.0,474770.0,confirmed,employee_count
13,東京都,2025,4,9270950.0,4850290.0,confirmed,employee_count
14,神奈川県,2025,4,2403340.0,462580.0,confirmed,employee_count
15,新潟県,2025,4,669300.0,29940.0,confirmed,employee_count
16,富山県,2025,4,328520.0,59740.0,confirmed,employee_count
17,石川県,2025,4,802540.0,222280.0,confirmed,employee_count
18,福井県,2025,4,313020.0,11430.0,confirmed,employee_count
19,山梨県,2025,4,799200.0,192890.0,confirmed,employee_count
20,長野県,2025,4,1172280.0,170520.0,confirmed,employee_count
21,岐阜県,2025,4,678170.0,185610.0,confirmed,employee_count
22,静岡県,2025,4,1733900.0,214630.0,confirmed,employee_count
23,愛知県,2025,4,1935760.0,461380.0,confirmed,employee_count
24,三重県,2025,4,737460.0,42620.0,confirmed,employee_count
25,滋賀県,2025,4,415260.0,37890.0,confirmed,employee_count
26,京都府,2025,4,3139470.0,1798040.0,confirmed,employee_count
27,大阪府,2025,4,5042020.0,2311520.0,confirmed,employee_count
28,兵庫県,2025,4,1263440.0,175540.0,confirmed,employee_count
29,奈良県,2025,4,291690.0,61610.0,confirmed,employee_count
30,和歌山県,2025,4,393870.0,57480.0,confirmed,employee_count
31,鳥取県,2025,4,194830.0,13280.0,confirmed,employee_count
32,島根県,2025,4,247110.0,7640.0,confirmed,employee_count
33,岡山県,2025,4,469140.0,63270.0,confirmed,employee_count
34,広島県,2025,4,1012560.0,264390.0,confirmed,employee_count
35,山口県,2025,4,293000.0,16540.0,confirmed,employee_count
36,徳島県,2025,4,236510.0,22570.0,confirmed,employee_count
37,香川県,2025,4,392290.0,88980.0,confirmed,employee_count
38,愛媛県,2025,4,358150.0,44730.0,confirmed,employee_count
39,高知県,2025,4,227010.0,13180.0,confirmed,employee_count
40,福岡県,2025,4,2101870.0,723450.0,confirmed,employee_count
41,佐賀県,2025,4,203260.0,21930.0,confirmed,employee_count
42,長崎県,2025,4,593980.0,56300.0,confirmed,employee_count
43,熊本県,2025,4,673270.0,145870.0,confirmed,employee_count
44,大分県,2025,4,644650.0,97520.0,confirmed,employee_count
45,宮崎県,2025,4,287650.0,18700.0,confirmed,employee_count
46,鹿児島県,2025,4,655030.0,50140.0,confirmed,employee_count
47,沖縄県,2025,4,2647610.0,530070.0,confirmed,employee_count
01,北海道,2025,5,3492960.0,603730.0,confirmed,employee_count
02,青森県,2025,5,440010.0,29880.0,confirmed,employee_count
03,岩手県,2025,5,462630.0,21780.0,confirmed,employee_count
04,宮城県,2025,5,855670.0,63740.0,confirmed,employee_count
05,秋田県,2025,5,276790.0,7860.0,confirmed,employee_count
06,山形県,2025,5,406370.0,13450.0,confirmed,employee_count
07,福島県,2025,5,781750.0,19350.0,confirmed,employee_count
08,茨城県,2025,5,595210.0,20790.0,confirmed,employee_count
09,栃木県,2025,5,967980.0,32920.0,confirmed,employee_count
10,群馬県,2025,5,717040.0,23380.0,confirmed,employee_count
11,埼玉県,2025,5,462570.0,20570.0,confirmed,employee_count
12,千葉県,2025,5,2315130.0,383080.0,confirmed,employee_count
13,東京都,2025,5,9326890.0,4743820.0,confirmed,employee_count
14,神奈川県,2025,5,2039570.0,367280.0,confirmed,employee_count
15,新潟県,2025,5,768280.0,16680.0,confirmed,employee_count
16,富山県,2025,5,361080.0,52910.0,confirmed,employee_count
17,石川県,2025,5,855380.0,193170.0,confirmed,employee_count
18,福井県,2025,5,329390.0,9540.0,confirmed,employee_count
19,山梨県,2025,5,811900.0,143590.0,confirmed,employee_count
20,長野県,2025,5,1486740.0,147670.0,confirmed,employee_count
21,岐阜県,2025,5,676870.0,142910.0,confirmed,employee_count
22,静岡県,2025,5,1838730.0,171410.0,confirmed,employee_count
23,愛知県,2025,5,1930930.0,417570.0,confirmed,employee_count
24,三重県,2025,5,853220.0,28690.0,confirmed,employee_count
25,滋賀県,2025,5,444340.0,24910.0,confirmed,employee_count
26,京都府,2025,5,3150980.0,1505840.0,confirmed,employee_count
27,大阪府,2025,5,5319930.0,2156390.0,confirmed,employee_count
28,兵庫県,2025,5,1381770.0,177160.0,confirmed,employee_count
29,奈良県,2025,5,330010.0,46540.0,confirmed,employee_count
30,和歌山県,2025,5,459180.0,53100.0,confirmed,employee_count
31,鳥取県,2025,5,215580.0,16730.0,confirmed,employee_count
32,島根県,2025,5,289630.0,7700.0,confirmed,employee_count
33,岡山県,2025,5,519040.0,56810.0,confirmed,employee_count
34,広島県,2025,5,1074590.0,203850.0,confirmed,employee_count
35,山口県,2025,5,320760.0,12420.0,confirmed,employee_count
36,徳島県,2025,5,239540.0,17470.0,confirmed,employee_count
37,香川県,2025,5,431350.0,92340.0,confirmed,employee_count
38,愛媛県,2025,5,371920.0,35600.0,confirmed,employee_count
39,高知県,2025,5,252890.0,10480.0,confirmed,employee_count
40,福岡県,2025,5,2208140.0,687180.0,confirmed,employee_count
41,佐賀県,2025,5,220440.0,21910.0,confirmed,employee_count
42,長崎県,2025,5,691090.0,48340.0,confirmed,employee_count
43,熊本県,2025,5,734350.0,131540.0,confirmed,employee_count
44,大分県,2025,5,697380.0,89500.0,confirmed,employee_count
45,宮崎県,2025,5,344020.0,18180.0,confirmed,employee_count
46,鹿児島県,2025,5,723210.0,43460.0,confirmed,employee_count
47,沖縄県,2025,5,2599340.0,548980.0,confirmed,employee_count
01,北海道,2025,6,3832360.0,689740.0,confirmed,employee_count
02,青森県,2025,6,420480.0,26820.0,confirmed,employee_count
03,岩手県,2025,6,441110.0,26350.0,confirmed,employee_count
04,宮城県,2025,6,818990.0,59070.0,confirmed,employee_count
05,秋田県,2025,6,252320.0,8750.0,confirmed,employee_count
06,山形県,2025,6,393880.0,11340.0,confirmed,employee_count
07,福島県,2025,6,754950.0,18360.0,confirmed,employee_count
08,茨城県,2025,6,530840.0,16890.0,confirmed,employee_count
09,栃木県,2025,6,815610.0,24380.0,confirmed,employee_count
10,群馬県,2025,6,654290.0,16140.0,confirmed,employee_count
11,埼玉県,2025,6,409330.0,19620.0,confirmed,employee_count
12,千葉県,2025,6,2128280.0,400510.0,confirmed,employee_count
13,東京都,2025,6,8753160.0,4319690.0,confirmed,employee_count
14,神奈川県,2025,6,1859790.0,321280.0,confirmed,employee_count
15,新潟県,2025,6,693700.0,17590.0,confirmed,employee_count
16,富山県,2025,6,279530.0,28100.0,confirmed,employee_count
17,石川県,2025,6,660750.0,118780.0,confirmed,employee_count
18,福井県,2025,6,263390.0,7040.0,confirmed,employee_count
19,山梨県,2025,6,630900.0,115660.0,confirmed,employee_count
20,長野県,2025,6,1219110.0,83000.0,confirmed,employee_count
21,岐阜県,2025,6,522350.0,91250.0,confirmed,employee_count
22,静岡県,2025,6,1464000.0,158270.0,confirmed,employee_count
23,愛知県,2025,6,1672810.0,348880.0,confirmed,employee_count
24,三重県,2025,6,655550.0,28850.0,confirmed,employee_count
25,滋賀県,2025,6,327750.0,18120.0,confirmed,employee_count
26,京都府,2025,6,2726560.0,1296460.0,confirmed,employee_count
27,大阪府,2025,6,4774280.0,1974210.0,confirmed,employee_count
28,兵庫県,2025,6,1209820.0,147610.0,confirmed,employee_count
29,奈良県,2025,6,252350.0,40240.0,confirmed,employee_count
30,和歌山県,2025,6,374290.0,48830.0,confirmed,employee_count
31,鳥取県,2025,6,191890.0,12320.0,confirmed,employee_count
32,島根県,2025,6,240570.0,6280.0,confirmed,employee_count
33,岡山県,2025,6,439190.0,44790.0,confirmed,employee_count
34,広島県,2025,6,885090.0,132240.0,confirmed,employee_count
35,山口県,2025,6,263800.0,11120.0,confirmed,employee_count
36,徳島県,2025,6,178740.0,14260.0,confirmed,employee_count
37,香川県,2025,6,351240.0,58620.0,confirmed,employee_count
38,愛媛県,2025,6,289930.0,37010.0,confirmed,employee_count
39,高知県,2025,6,184400.0,8010.0,confirmed,employee_count
40,福岡県,2025,6,1963100.0,664930.0,confirmed,employee_count
41,佐賀県,2025,6,176080.0,19010.0,confirmed,employee_count
42,長崎県,2025,6,496230.0,35820.0,confirmed,employee_count
43,熊本県,2025,6,563920.0,109850.0,confirmed,employee_count
44,大分県,2025,6,553900.0,68290.0,confirmed,employee_count
45,宮崎県,2025,6,258100.0,11350.0,confirmed,employee_count
46,鹿児島県,2025,6,576620.0,31440.0,confirmed,employee_count
47,沖縄県,2025,6,2637890.0,570140.0,confirmed,employee_count
01,北海道,2025,7,4678690.0,917720.0,confirmed,employee_count
02,青森県,2025,7,467820.0,41490.0,confirmed,employee_count
03,岩手県,2025,7,503130.0,27030.0,confirmed,employee_count
04,宮城県,2025,7,870080.0,64900.0,confirmed,employee_count
05,秋田県,2025,7,298490.0,9900.0,confirmed,employee_count
06,山形県,2025,7,417070.0,11770.0,confirmed,employee_count
07,福島県,2025,7,819870.0,14560.0,confirmed,employee_count
08,茨城県,2025,7,601380.0,19350.0,confirmed,employee_count
09,栃木県,2025,7,955800.0,23050.0,confirmed,employee_count
10,群馬県,2025,7,828210.0,14240.0,confirmed,employee_count
11,埼玉県,2025,7,439250.0,16500.0,confirmed,employee_count
12,千葉県,2025,7,2389790.0,448450.0,confirmed,employee_count
13,東京都,2025,7,8806300.0,3904150.0,confirmed,employee_count
14,神奈川県,2025,7,2362040.0,299770.0,confirmed,employee_count
15,新潟県,2025,7,886100.0,16690.0,confirmed,employee_count
16,富山県,2025,7,349920.0,25020.0,confirmed,employee_count
17,石川県,2025,7,758640.0,107770.0,confirmed,employee_count
18,福井県,2025,7,353100.0,5220.0,confirmed,employee_count
19,山梨県,2025,7,1142960.0,124760.0,confirmed,employee_count
20,長野県,2025,7,1818160.0,97870.0,confirmed,employee_count
21,岐阜県,2025,7,694290.0,100840.0,confirmed,employee_count
22,静岡県,2025,7,1940780.0,170250.0,confirmed,employee_count
23,愛知県,2025,7,1895530.0,342110.0,confirmed,employee_count
24,三重県,2025,7,810340.0,19350.0,confirmed,employee_count
25,滋賀県,2025,7,395260.0,18010.0,confirmed,employee_count
26,京都府,2025,7,2592310.0,1278330.0,confirmed,employee_count
27,大阪府,2025,7,4822850.0,1914990.0,confirmed,employee_count
28,兵庫県,2025,7,1356510.0,149420.0,confirmed,employee_count
29,奈良県,2025,7,256520.0,38030.0,confirmed,employee_count
30,和歌山県,2025,7,430950.0,48180.0,confirmed,employee_count
31,鳥取県,2025,7,238640.0,14520.0,confirmed,employee_count
32,島根県,2025,7,305110.0,7150.0,confirmed,employee_count
33,岡山県,2025,7,488920.0,44990.0,confirmed,employee_count
34,広島県,2025,7,943150.0,132460.0,confirmed,employee_count
35,山口県,2025,7,313170.0,10420.0,confirmed,employee_count
36,徳島県,2025,7,231180.0,14220.0,confirmed,employee_count
37,香川県,2025,7,366110.0,51620.0,confirmed,employee_count
38,愛媛県,2025,7,328010.0,32670.0,confirmed,employee_count
39,高知県,2025,7,238000.0,7570.0,confirmed,employee_count
40,福岡県,2025,7,2022010.0,560300.0,confirmed,employee_count
41,佐賀県,2025,7,192400.0,13530.0,confirmed,employee_count
42,長崎県,2025,7,597850.0,40460.0,confirmed,employee_count
43,熊本県,2025,7,661730.0,101060.0,confirmed,employee_count
44,大分県,2025,7,582530.0,62120.0,confirmed,employee_count
45,宮崎県,2025,7,330810.0,11600.0,confirmed,employee_count
46,鹿児島県,2025,7,631630.0,28450.0,confirmed,employee_count
47,沖縄県,2025,7,3236990.0,574270.0,confirmed,employee_count
01,北海道,2025,8,5016410.0,800270.0,confirmed,employee_count
02,青森県,2025,8,584410.0,39270.0,confirmed,employee_count
03,岩手県,2025,8,627000.0,29550.0,confirmed,employee_count
04,宮城県,2025,8,1097020.0,74010.0,confirmed,employee_count
05,秋田県,2025,8,359730.0,10980.0,confirmed,employee_count
06,山形県,2025,8,536570.0,10240.0,confirmed,employee_count
07,福島県,2025,8,1048240.0,14950.0,confirmed,employee_count
08,茨城県,2025,8,783210.0,22070.0,confirmed,employee_count
09,栃木県,2025,8,1291380.0,18990.0,confirmed,employee_count
10,群馬県,2025,8,1025230.0,12910.0,confirmed,employee_count
11,埼玉県,2025,8,528930.0,20010.0,confirmed,employee_count
12,千葉県,2025,8,2810190.0,332900.0,confirmed,employee_count
13,東京都,2025,8,9214280.0,3906110.0,confirmed,employee_count
14,神奈川県,2025,8,2715310.0,312500.0,confirmed,employee_count
15,新潟県,2025,8,1177070.0,16900.0,confirmed,employee_count
16,富山県,2025,8,514400.0,20280.0,confirmed,employee_count
17,石川県,2025,8,961380.0,115830.0,confirmed,employee_count
18,福井県,2025,8,495810.0,4110.0,confirmed,employee_count
19,山梨県,2025,8,1552870.0,112700.0,confirmed,employee_count
20,長野県,2025,8,2447110.0,75370.0,confirmed,employee_count
21,岐阜県,2025,8,877100.0,104310.0,confirmed,employee_count
22,静岡県,2025,8,2527970.0,152530.0,confirmed,employee_count
23,愛知県,2025,8,2184290.0,347530.0,confirmed,employee_count
24,三重県,2025,8,1040230.0,21190.0,confirmed,employee_count
25,滋賀県,2025,8,542690.0,14100.0,confirmed,employee_count
26,京都府,2025,8,2853520.0,1300760.0,confirmed,employee_count
27,大阪府,2025,8,5505080.0,1895670.0,confirmed,employee_count
28,兵庫県,2025,8,1710510.0,133540.0,confirmed,employee_count
29,奈良県,2025,8,308230.0,29810.0,confirmed,employee_count
30,和歌山県,2025,8,554310.0,48170.0,confirmed,employee_count
31,鳥取県,2025,8,288470.0,11960.0,confirmed,employee_count
32,島根県,2025,8,386320.0,6450.0,confirmed,employee_count
33,岡山県,2025,8,610960.0,44070.0,confirmed,employee_count
34,広島県,2025,8,1159420.0,144520.0,confirmed,employee_count
35,山口県,2025,8,377170.0,7010.0,confirmed,employee_count
36,徳島県,2025,8,285230.0,12920.0,confirmed,employee_count
37,香川県,2025,8,588670.0,61850.0,confirmed,employee_count
38,愛媛県,2025,8,424110.0,29260.0,confirmed,employee_count
39,高知県,2025,8,348170.0,6420.0,confirmed,employee_count
40,福岡県,2025,8,2295190.0,643620.0,confirmed,employee_count
41,佐賀県,2025,8,226120.0,11550.0,confirmed,employee_count
42,長崎県,2025,8,805430.0,36620.0,confirmed,employee_count
43,熊本県,2025,8,794520.0,112470.0,confirmed,employee_count
44,大分県,2025,8,791810.0,58480.0,confirmed,employee_count
45,宮崎県,2025,8,406370.0,12140.0,confirmed,employee_count
46,鹿児島県,2025,8,815150.0,27030.0,confirmed,employee_count
47,沖縄県,2025,8,3710930.0,653350.0,confirmed,employee_count
01,北海道,2025,9,4052320.0,579790.0,confirmed,employee_count
02,青森県,2025,9,474290.0,34250.0,confirmed,employee_count
03,岩手県,2025,9,466520.0,24300.0,confirmed,employee_count
04,宮城県,2025,9,877380.0,59350.0,confirmed,employee_count
05,秋田県,2025,9,268180.0,6930.0,confirmed,employee_count
06,山形県,2025,9,401800.0,11090.0,confirmed,employee_count
07,福島県,2025,9,822650.0,16980.0,confirmed,employee_count
08,茨城県,2025,9,608060.0,29710.0,confirmed,employee_count
09,栃木県,2025,9,941130.0,27190.0,confirmed,employee_count
10,群馬県,2025,9,730740.0,17710.0,confirmed,employee_count
11,埼玉県,2025,9,431700.0,19670.0,confirmed,employee_count
12,千葉県,2025,9,2205580.0,288360.0,confirmed,employee_count
13,東京都,2025,9,8706370.0,3872510.0,confirmed,employee_count
14,神奈川県,2025,9,1868910.0,330720.0,confirmed,employee_count
15,新潟県,2025,9,834960.0,13480.0,confirmed,employee_count
16,富山県,2025,9,343230.0,21140.0,confirmed,employee_count
17,石川県,2025,9,734640.0,118380.0,confirmed,employee_count
18,福井県,2025,9,314540.0,5090.0,confirmed,employee_count
19,山梨県,2025,9,874480.0,98240.0,confirmed,employee_count
20,長野県,2025,9,1681800.0,82670.0,confirmed,employee_count
21,岐阜県,2025,9,659470.0,95970.0,confirmed,employee_count
22,静岡県,2025,9,1726690.0,130080.0,confirmed,employee_count
23,愛知県,2025,9,1897120.0,308030.0,confirmed,employee_count
24,三重県,2025,9,697740.0,28510.0,confirmed,employee_count
25,滋賀県,2025,9,419050.0,15320.0,confirmed,employee_count
26,京都府,2025,9,2776300.0,1255580.0,confirmed,employee_count
27,大阪府,2025,9,5017860.0,1419730.0,confirmed,employee_count
28,兵庫県,2025,9,1342930.0,162330.0,confirmed,employee_count
29,奈良県,2025,9,254440.0,29920.0,confirmed,employee_count
30,和歌山県,2025,9,387420.0,49240.0,confirmed,employee_count
31,鳥取県,2025,9,197400.0,10910.0,confirmed,employee_count
32,島根県,2025,9,300500.0,7340.0,confirmed,employee_count
33,岡山県,2025,9,449490.0,46170.0,confirmed,employee_count
34,広島県,2025,9,977240.0,156440.0,confirmed,employee_count
35,山口県,2025,9,290170.0,10990.0,confirmed,employee_count
36,徳島県,2025,9,211960.0,12150.0,confirmed,employee_count
37,香川県,2025,9,391050.0,67060.0,confirmed,employee_count
38,愛媛県,2025,9,349390.0,30460.0,confirmed,employee_count
39,高知県,2025,9,258150.0,8780.0,confirmed,employee_count
40,福岡県,2025,9,2032500.0,593280.0,confirmed,employee_count
41,佐賀県,2025,9,185330.0,14880.0,confirmed,employee_count
42,長崎県,2025,9,557180.0,33190.0,confirmed,employee_count
43,熊本県,2025,9,703730.0,123860.0,confirmed,employee_count
44,大分県,2025,9,591290.0,60880.0,confirmed,employee_count
45,宮崎県,2025,9,261220.0,10190.0,confirmed,employee_count
46,鹿児島県,2025,9,663770.0,36170.0,confirmed,employee_count
47,沖縄県,2025,9,3000120.0,585250.0,confirmed,employee_count
01,北海道,2025,10,3965080.0,811040.0,confirmed,employee_count
02,青森県,2025,10,527130.0,72580.0,confirmed,employee_count
03,岩手県,2025,10,503630.0,46940.0,confirmed,employee_count
04,宮城県,2025,10,992750.0,96350.0,confirmed,employee_count
05,秋田県,2025,10,325820.0,18130.0,confirmed,employee_count
06,山形県,2025,10,462360.0,20890.0,confirmed,employee_count
07,福島県,2025,10,927080.0,26990.0,confirmed,employee_count
08,茨城県,2025,10,650710.0,39960.0,confirmed,employee_count
09,栃木県,2025,10,1070660.0,52660.0,confirmed,employee_count
10,群馬県,2025,10,747250.0,23290.0,confirmed,employee_count
11,埼玉県,2025,10,472050.0,25860.0,confirmed,employee_count
12,千葉県,2025,10,2277840.0,392590.0,confirmed,employee_count
13,東京都,2025,10,9417350.0,4613900.0,confirmed,employee_count
14,神奈川県,2025,10,2569260.0,467040.0,confirmed,employee_count
15,新潟県,2025,10,888990.0,24240.0,confirmed,employee_count
16,富山県,2025,10,401750.0,41150.0,confirmed,employee_count
